age,educational-num,capital-gain,capital-loss,hours-per-week,education,marital-status,occupation,gender,income_>50K
21,9,0,0,40,HS-grad,Never-married,Adm-clerical,Female,0
21,10,0,0,40,Some-college,Never-married,Handlers-cleaners,Male,0
46,10,0,0,40,Some-college,Divorced,Sales,Female,0
37,2,0,0,40,1st-4th,Married-civ-spouse,Machine-op-inspct,Male,0
18,10,0,0,48,Some-college,Never-married,,Male,0
32,9,0,0,40,HS-grad,Married-civ-spouse,Adm-clerical,Male,0
44,9,0,0,60,HS-grad,Married-civ-spouse,Farming-fishing,Male,0
56,9,0,0,40,HS-grad,Divorced,Adm-clerical,Female,0
25,9,0,0,40,HS-grad,Separated,Craft-repair,Male,0
45,3,0,0,35,5th-6th,Divorced,Priv-house-serv,Female,0
18,9,0,0,25,HS-grad,Never-married,Farming-fishing,Male,0
58,7,0,0,35,11th,Married-civ-spouse,Protective-serv,Male,0
24,13,0,0,45,Bachelors,Married-civ-spouse,Sales,Male,0
67,4,0,0,40,7th-8th,Married-civ-spouse,,Male,0
24,13,0,0,40,Bachelors,Separated,Exec-managerial,Female,0
58,10,0,0,40,Some-college,Married-civ-spouse,Sales,Male,0
35,13,0,0,45,Bachelors,Married-civ-spouse,Exec-managerial,Male,0
66,13,0,0,40,Bachelors,Married-civ-spouse,Prof-specialty,Male,1
39,14,0,0,40,Masters,Married-civ-spouse,Prof-specialty,Female,1
37,9,0,0,40,HS-grad,Married-civ-spouse,Transport-moving,Male,1
25,10,0,0,40,Some-college,Separated,Adm-clerical,Female,0
59,9,0,0,24,HS-grad,Widowed,Craft-repair,Male,0
60,9,0,0,30,HS-grad,Married-civ-spouse,Craft-repair,Male,0
66,10,0,0,35,Some-college,Divorced,,Female,0
56,6,0,0,40,10th,Divorced,Sales,Male,0
21,10,0,0,40,Some-college,Never-married,Sales,Male,0
29,9,0,0,40,HS-grad,Never-married,Handlers-cleaners,Male,0
30,6,0,0,18,10th,Never-married,Sales,Male,0
56,9,0,0,40,HS-grad,Married-civ-spouse,Exec-managerial,Male,0
35,14,0,0,48,Masters,Married-civ-spouse,Machine-op-inspct,Male,0
23,11,0,0,36,Assoc-voc,Never-married,Prof-specialty,Female,0
32,13,0,0,45,Bachelors,Never-married,Exec-managerial,Female,0
50,7,0,0,40,11th,Divorced,Other-service,Female,0
17,5,0,0,40,9th,Never-married,Sales,Female,0
42,9,0,0,30,HS-grad,Divorced,Other-service,Female,0
28,11,0,0,40,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Male,1
51,7,0,0,35,11th,Divorced,Sales,Female,0
35,10,4650,0,20,Some-college,Never-married,Prof-specialty,Male,0
27,10,0,0,40,Some-college,Never-married,Sales,Male,0
35,4,0,0,25,7th-8th,Married-spouse-absent,Other-service,Male,0
35,12,0,0,40,Assoc-acdm,Married-civ-spouse,Tech-support,Male,0
63,13,0,1740,35,Bachelors,Married-civ-spouse,Sales,Male,0
30,13,0,1902,55,Bachelors,Married-civ-spouse,Prof-specialty,Male,1
38,4,0,0,40,7th-8th,Married-civ-spouse,Adm-clerical,Male,0
64,15,0,0,60,Prof-school,Married-civ-spouse,Exec-managerial,Male,0
40,10,0,0,40,Some-college,Separated,Adm-clerical,Female,0
27,10,0,0,38,Some-college,Never-married,Other-service,Male,0
23,10,0,0,15,Some-college,Never-married,,Female,0
34,10,0,0,66,Some-college,Divorced,Transport-moving,Male,0
28,14,0,0,50,Masters,Never-married,Prof-specialty,Male,0
18,9,0,0,24,HS-grad,Never-married,Sales,Female,0
54,9,0,0,38,HS-grad,Separated,Exec-managerial,Female,0
30,4,0,0,38,7th-8th,Never-married,Craft-repair,Male,0
27,9,0,0,40,HS-grad,Divorced,Handlers-cleaners,Male,0
40,14,0,1669,40,Masters,Never-married,Prof-specialty,Female,0
50,9,0,0,30,HS-grad,Married-civ-spouse,Sales,Female,0
39,13,0,0,40,Bachelors,Divorced,Sales,Male,0
38,15,0,0,40,Prof-school,Married-civ-spouse,Prof-specialty,Male,1
34,6,0,0,60,10th,Divorced,Machine-op-inspct,Male,0
29,1,0,0,40,Preschool,Never-married,,Male,0
49,13,4064,0,44,Bachelors,Married-civ-spouse,Sales,Male,0
23,9,0,0,40,HS-grad,Married-civ-spouse,Sales,Female,0
45,12,0,0,40,Assoc-acdm,Divorced,Tech-support,Female,0
23,10,0,0,20,Some-college,Separated,Prof-specialty,Female,0
52,9,0,0,50,HS-grad,Married-civ-spouse,Craft-repair,Male,1
36,10,0,0,35,Some-college,Married-civ-spouse,Adm-clerical,Male,0
28,13,0,0,38,Bachelors,Never-married,Exec-managerial,Male,0
29,9,0,0,42,HS-grad,Married-civ-spouse,Handlers-cleaners,Male,0
32,9,3887,0,40,HS-grad,Divorced,Adm-clerical,Male,0
61,7,0,0,40,11th,Married-civ-spouse,Exec-managerial,Male,1
63,14,0,0,40,Masters,Separated,Prof-specialty,Male,1
49,9,0,0,44,HS-grad,Divorced,Exec-managerial,Female,0
51,9,0,1740,40,HS-grad,Married-civ-spouse,Farming-fishing,Male,0
19,9,0,0,40,HS-grad,Never-married,Adm-clerical,Female,0
37,10,0,1887,40,Some-college,Married-civ-spouse,Machine-op-inspct,Male,1
19,10,0,0,12,Some-college,Never-married,Other-service,Female,0
31,13,4064,0,40,Bachelors,Married-civ-spouse,Machine-op-inspct,Male,0
27,13,0,0,50,Bachelors,Married-civ-spouse,Sales,Male,1
50,13,0,0,45,Bachelors,Married-civ-spouse,Sales,Male,1
44,13,0,0,48,Bachelors,Never-married,Other-service,Male,0
47,9,0,0,40,HS-grad,Married-civ-spouse,Farming-fishing,Male,0
34,12,0,0,40,Assoc-acdm,Never-married,Tech-support,Female,0
37,9,0,0,40,HS-grad,Never-married,Adm-clerical,Male,0
24,9,0,0,40,HS-grad,Never-married,Craft-repair,Male,0
32,9,0,0,55,HS-grad,Separated,Prof-specialty,Male,0
31,13,0,0,35,Bachelors,Widowed,Prof-specialty,Male,0
19,9,0,0,15,HS-grad,Never-married,Sales,Female,0
18,10,0,0,20,Some-college,Never-married,Handlers-cleaners,Male,0
27,14,0,0,42,Masters,Never-married,Sales,Male,0
29,6,0,0,40,10th,Married-spouse-absent,Adm-clerical,Female,0
33,6,0,0,40,10th,Separated,Handlers-cleaners,Male,0
33,10,8614,0,40,Some-college,Never-married,Craft-repair,Male,1
41,11,0,0,40,Assoc-voc,Married-civ-spouse,Craft-repair,Male,1
41,9,0,0,40,HS-grad,Married-civ-spouse,Exec-managerial,Male,1
30,4,0,0,45,7th-8th,Separated,Farming-fishing,Male,0
41,10,3103,0,40,Some-college,Married-civ-spouse,Adm-clerical,Male,1
50,10,0,0,35,Some-college,Married-civ-spouse,Adm-clerical,Female,1
45,9,0,0,32,HS-grad,Divorced,Sales,Female,0
29,13,0,0,40,Bachelors,Married-civ-spouse,Protective-serv,Male,1
30,9,0,2057,48,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,0
51,14,0,0,50,Masters,Married-civ-spouse,Exec-managerial,Male,1
35,9,0,0,45,HS-grad,Married-civ-spouse,Sales,Male,0
62,9,0,0,38,HS-grad,Never-married,Other-service,Female,0
60,9,4650,0,40,HS-grad,Divorced,Machine-op-inspct,Male,0
41,9,0,0,60,HS-grad,Married-civ-spouse,Adm-clerical,Female,0
63,11,0,0,45,Assoc-voc,Married-civ-spouse,Other-service,Male,0
31,9,0,0,40,HS-grad,Never-married,Craft-repair,Male,0
49,13,0,0,40,Bachelors,Never-married,Adm-clerical,Female,1
41,13,0,0,52,Bachelors,Married-civ-spouse,Prof-specialty,Female,0
43,10,0,0,55,Some-college,Divorced,Sales,Female,1
38,12,10520,0,50,Assoc-acdm,Never-married,Machine-op-inspct,Female,1
30,10,0,0,40,Some-college,Divorced,Prof-specialty,Female,0
40,10,0,0,25,Some-college,Married-civ-spouse,,Female,0
38,11,0,1902,40,Assoc-voc,Married-civ-spouse,Other-service,Female,0
33,6,0,0,40,10th,Married-civ-spouse,Machine-op-inspct,Male,0
21,9,0,0,40,HS-grad,Never-married,Other-service,Female,0
21,10,0,0,10,Some-college,Never-married,Prof-specialty,Female,0
20,9,0,0,45,HS-grad,Never-married,,Female,0
18,10,0,0,25,Some-college,Never-married,Other-service,Female,0
24,9,0,0,50,HS-grad,Married-civ-spouse,Handlers-cleaners,Male,0
17,7,0,0,20,11th,Never-married,Sales,Female,0
20,10,0,1719,28,Some-college,Never-married,Adm-clerical,Female,0
48,9,0,0,45,HS-grad,Married-civ-spouse,Craft-repair,Male,0
17,6,0,0,10,10th,Never-married,Other-service,Female,0
51,10,0,1902,40,Some-college,Married-civ-spouse,Adm-clerical,Female,1
47,9,0,1876,48,HS-grad,Never-married,Other-service,Female,0
26,9,0,1602,15,HS-grad,Never-married,Priv-house-serv,Female,0
63,9,0,0,35,HS-grad,Married-civ-spouse,Adm-clerical,Female,1
22,10,0,0,20,Some-college,Never-married,Protective-serv,Female,0
27,10,0,0,30,Some-college,Never-married,Sales,Female,0
50,9,0,0,40,HS-grad,Married-civ-spouse,Craft-repair,Male,1
29,9,0,0,50,HS-grad,Divorced,Sales,Female,0
27,12,0,0,35,Assoc-acdm,Never-married,Other-service,Female,0
35,9,0,0,50,HS-grad,Divorced,Other-service,Female,0
42,9,0,0,40,HS-grad,Divorced,,Female,0
21,12,0,0,25,Assoc-acdm,Never-married,Adm-clerical,Female,0
50,15,0,0,52,Prof-school,Married-civ-spouse,Exec-managerial,Male,1
17,7,594,0,40,11th,Never-married,Craft-repair,Male,0
38,7,0,0,35,11th,Married-civ-spouse,Machine-op-inspct,Male,0
43,13,0,0,40,Bachelors,Divorced,Prof-specialty,Male,0
31,10,0,0,45,Some-college,Married-civ-spouse,Craft-repair,Male,0
47,12,0,1672,65,Assoc-acdm,Married-civ-spouse,Craft-repair,Male,0
19,10,0,0,22,Some-college,Never-married,Sales,Female,0
49,5,0,0,38,9th,Separated,Handlers-cleaners,Male,0
38,9,0,0,40,HS-grad,Married-civ-spouse,Adm-clerical,Male,1
18,10,0,0,40,Some-college,Never-married,Other-service,Female,0
74,16,0,3683,20,Doctorate,Never-married,Prof-specialty,Female,1
54,4,0,0,40,7th-8th,Married-civ-spouse,Craft-repair,Male,0
50,3,0,0,40,5th-6th,Married-civ-spouse,Handlers-cleaners,Male,0
63,10,0,0,30,Some-college,Married-civ-spouse,,Male,1
39,9,0,0,60,HS-grad,Married-civ-spouse,Craft-repair,Male,0
50,11,0,0,84,Assoc-voc,Married-civ-spouse,Protective-serv,Male,0
38,10,0,0,40,Some-college,Divorced,Craft-repair,Male,0
21,9,0,0,40,HS-grad,Never-married,,Female,0
46,10,0,0,40,Some-college,Divorced,Tech-support,Male,0
19,10,0,0,35,Some-college,Never-married,Other-service,Female,0
42,9,0,0,8,HS-grad,Married-civ-spouse,Adm-clerical,Male,0
30,13,0,0,50,Bachelors,Married-civ-spouse,Sales,Male,0
21,6,0,0,44,10th,Married-civ-spouse,Sales,Male,0
47,6,0,0,40,10th,Married-civ-spouse,Machine-op-inspct,Male,0
40,9,0,0,40,HS-grad,Divorced,Craft-repair,Female,0
50,9,5178,0,40,HS-grad,Married-civ-spouse,Exec-managerial,Male,1
42,16,0,0,40,Doctorate,Married-civ-spouse,Prof-specialty,Male,1
46,9,0,1902,70,HS-grad,Married-civ-spouse,Transport-moving,Male,1
64,7,0,0,40,11th,Married-civ-spouse,Sales,Male,0
43,14,0,0,45,Masters,Married-civ-spouse,Sales,Male,0
35,9,0,0,40,HS-grad,Married-civ-spouse,Machine-op-inspct,Female,0
43,10,0,0,40,Some-college,Divorced,Adm-clerical,Female,0
32,14,0,1977,48,Masters,Married-civ-spouse,Exec-managerial,Male,1
31,11,0,0,40,Assoc-voc,Never-married,Adm-clerical,Female,0
42,13,0,0,21,Bachelors,Married-civ-spouse,Prof-specialty,Male,0
43,13,0,0,40,Bachelors,Married-civ-spouse,Craft-repair,Male,1
46,13,0,0,40,Bachelors,Never-married,Other-service,Male,0
39,9,0,0,40,HS-grad,Divorced,Exec-managerial,Female,0
51,13,5178,0,60,Bachelors,Married-civ-spouse,Exec-managerial,Male,1
33,9,0,0,40,HS-grad,Married-civ-spouse,Craft-repair,Male,0
45,10,0,0,40,Some-college,Married-civ-spouse,Sales,Male,0
74,9,0,0,25,HS-grad,Widowed,,Female,0
21,9,0,0,25,HS-grad,Never-married,,Female,0
28,9,0,1628,50,HS-grad,Married-civ-spouse,Other-service,Female,0
17,6,0,0,20,10th,Never-married,,Female,0
18,10,0,0,50,Some-college,Never-married,Exec-managerial,Male,0
27,12,0,0,40,Assoc-acdm,Married-civ-spouse,Transport-moving,Male,0
29,10,0,0,40,Some-college,Never-married,Tech-support,Female,0
41,11,0,0,30,Assoc-voc,Separated,Craft-repair,Male,0
28,11,0,0,40,Assoc-voc,Never-married,Exec-managerial,Female,0
20,10,0,0,20,Some-college,Never-married,Other-service,Female,0
66,13,0,0,50,Bachelors,Married-civ-spouse,Sales,Male,1
41,14,0,0,40,Masters,Never-married,Prof-specialty,Female,0
25,13,0,0,40,Bachelors,Married-civ-spouse,Prof-specialty,Male,0
31,9,0,0,52,HS-grad,Married-civ-spouse,Other-service,Male,0
43,15,0,0,60,Prof-school,Married-civ-spouse,Prof-specialty,Male,1
30,10,0,0,40,Some-college,Married-civ-spouse,Craft-repair,Male,0
31,5,0,0,47,9th,Never-married,Craft-repair,Male,0
57,14,7688,0,84,Masters,Married-civ-spouse,Prof-specialty,Male,1
27,4,0,974,40,7th-8th,Divorced,Machine-op-inspct,Male,0
54,9,0,0,40,HS-grad,Widowed,Other-service,Female,0
36,3,0,0,35,5th-6th,Separated,Priv-house-serv,Female,0
44,10,0,0,40,Some-college,Divorced,Craft-repair,Male,0
63,9,0,0,40,HS-grad,Married-civ-spouse,,Male,0
34,13,0,0,37,Bachelors,Married-civ-spouse,Adm-clerical,Male,0
21,10,0,0,40,Some-college,Never-married,Adm-clerical,Female,0
38,10,0,0,40,Some-college,Married-civ-spouse,Adm-clerical,Male,1
18,7,0,0,7,11th,Never-married,Other-service,Male,0
24,11,0,0,40,Assoc-voc,Never-married,Exec-managerial,Female,0
33,14,0,0,45,Masters,Married-civ-spouse,Prof-specialty,Male,1
57,14,0,0,60,Masters,Divorced,Exec-managerial,Female,1
22,9,0,0,40,HS-grad,Never-married,Adm-clerical,Female,0
67,4,2414,0,40,7th-8th,Married-civ-spouse,,Male,0
28,9,0,0,50,HS-grad,Married-civ-spouse,Craft-repair,Male,0
54,14,0,0,40,Masters,Married-civ-spouse,Prof-specialty,Male,1
27,13,10520,0,45,Bachelors,Never-married,Sales,Male,1
50,13,0,0,40,Bachelors,Married-civ-spouse,Exec-managerial,Male,1
43,9,0,0,40,HS-grad,Never-married,Adm-clerical,Female,0
32,9,0,0,65,HS-grad,Never-married,Transport-moving,Male,0
18,9,0,0,10,HS-grad,Never-married,Adm-clerical,Female,0
56,14,27828,0,60,Masters,Divorced,Exec-managerial,Male,1
41,9,0,0,43,HS-grad,Divorced,Adm-clerical,Female,0
59,15,15024,0,50,Prof-school,Married-civ-spouse,Transport-moving,Male,1
47,14,0,0,45,Masters,Divorced,Prof-specialty,Female,0
33,9,0,0,40,HS-grad,Married-civ-spouse,Craft-repair,Male,1
33,9,0,0,40,HS-grad,Never-married,Transport-moving,Male,0
30,12,0,0,45,Assoc-acdm,Married-spouse-absent,Adm-clerical,Female,0
34,14,0,0,40,Masters,Widowed,Prof-specialty,Female,0
38,15,0,0,50,Prof-school,Never-married,Prof-specialty,Female,1
31,15,0,0,60,Prof-school,Married-civ-spouse,Prof-specialty,Male,1
20,10,0,0,20,Some-college,Never-married,Adm-clerical,Female,0
65,9,0,0,40,HS-grad,Married-civ-spouse,Sales,Female,0
22,9,0,0,40,HS-grad,Married-civ-spouse,Transport-moving,Male,0
24,9,0,0,24,HS-grad,Married-civ-spouse,Other-service,Female,0
42,14,0,1902,40,Masters,Married-civ-spouse,Prof-specialty,Male,1
24,9,0,0,30,HS-grad,Married-civ-spouse,Other-service,Female,0
45,10,0,0,50,Some-college,Married-civ-spouse,Craft-repair,Male,1
37,9,0,0,25,HS-grad,Married-civ-spouse,Adm-clerical,Female,1
39,10,0,0,40,Some-college,Divorced,Adm-clerical,Female,0
46,10,7688,0,38,Some-college,Married-civ-spouse,Exec-managerial,Male,1
80,10,0,1816,60,Some-college,Never-married,Prof-specialty,Male,0
40,13,0,1887,45,Bachelors,Married-civ-spouse,Adm-clerical,Male,1
37,10,0,0,40,Some-college,Married-civ-spouse,Craft-repair,Male,0
56,9,3103,0,45,HS-grad,Married-civ-spouse,Transport-moving,Male,1
49,10,0,0,60,Some-college,Married-civ-spouse,Sales,Male,0
28,9,0,0,40,HS-grad,Never-married,Protective-serv,Female,0
68,9,0,0,45,HS-grad,Married-civ-spouse,Handlers-cleaners,Male,1
20,10,0,0,35,Some-college,Never-married,Sales,Male,0
32,9,0,0,40,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,1
27,13,0,0,40,Bachelors,Never-married,Prof-specialty,Female,0
36,10,0,0,50,Some-college,Never-married,Craft-repair,Male,0
38,9,0,0,20,HS-grad,Married-civ-spouse,Transport-moving,Male,0
38,9,0,0,60,HS-grad,Married-civ-spouse,Craft-repair,Male,1
29,9,0,1977,25,HS-grad,Married-civ-spouse,Sales,Female,1
53,9,0,0,40,HS-grad,Married-civ-spouse,Tech-support,Male,1
24,13,0,0,25,Bachelors,Never-married,Prof-specialty,Male,0
18,9,0,0,20,HS-grad,Never-married,Adm-clerical,Male,0
33,13,0,0,40,Bachelors,Married-civ-spouse,Sales,Male,0
35,9,0,0,40,HS-grad,Divorced,Craft-repair,Male,0
32,16,0,0,40,Doctorate,Married-civ-spouse,Exec-managerial,Male,0
28,10,0,0,46,Some-college,Divorced,Craft-repair,Male,0
56,10,0,0,60,Some-college,Married-civ-spouse,Farming-fishing,Male,0
25,10,0,0,15,Some-college,Married-civ-spouse,Other-service,Female,0
23,10,0,0,12,Some-college,Never-married,,Female,0
28,10,0,0,40,Some-college,Married-civ-spouse,Sales,Male,0
27,10,0,0,50,Some-college,Married-civ-spouse,Other-service,Female,0
55,9,0,0,40,HS-grad,Divorced,Adm-clerical,Female,0
40,9,0,0,40,HS-grad,Married-civ-spouse,Exec-managerial,Male,0
63,16,0,1902,50,Doctorate,Married-civ-spouse,Exec-managerial,Male,1
57,10,0,0,60,Some-college,Married-civ-spouse,Tech-support,Male,1
55,9,4386,0,40,HS-grad,Married-civ-spouse,Craft-repair,Male,1
55,6,7688,0,50,10th,Married-civ-spouse,Sales,Male,1
58,13,0,0,40,Bachelors,Married-civ-spouse,Sales,Male,0
49,10,0,0,40,Some-college,Divorced,Adm-clerical,Female,0
20,9,0,0,32,HS-grad,Married-civ-spouse,Sales,Male,0
26,10,0,0,35,Some-college,Never-married,Sales,Male,0
57,9,0,0,40,HS-grad,Divorced,Adm-clerical,Female,0
25,9,0,0,40,HS-grad,Never-married,Machine-op-inspct,Male,0
24,9,0,0,40,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,0
40,9,0,0,40,HS-grad,Never-married,Adm-clerical,Female,0
66,4,0,0,10,7th-8th,Divorced,,Male,0
28,13,0,0,50,Bachelors,Married-civ-spouse,Craft-repair,Male,0
24,9,0,0,40,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,0
36,9,0,0,48,HS-grad,Never-married,Machine-op-inspct,Female,0
42,14,0,0,40,Masters,Married-civ-spouse,Exec-managerial,Male,1
30,9,0,0,30,HS-grad,Married-civ-spouse,Other-service,Female,0
51,14,0,0,45,Masters,Married-civ-spouse,Prof-specialty,Male,0
51,15,0,0,40,Prof-school,Married-civ-spouse,Prof-specialty,Male,1
27,9,0,0,40,HS-grad,Married-civ-spouse,Other-service,Male,0
26,9,2354,0,40,HS-grad,Never-married,Adm-clerical,Female,0
45,10,0,0,40,Some-college,Divorced,Other-service,Female,0
46,12,0,1977,50,Assoc-acdm,Married-civ-spouse,Tech-support,Male,1
38,13,0,0,40,Bachelors,Married-civ-spouse,Exec-managerial,Male,0
54,9,4386,0,41,HS-grad,Married-civ-spouse,Adm-clerical,Male,1
45,13,0,0,40,Bachelors,Divorced,Adm-clerical,Female,0
64,9,0,0,18,HS-grad,Married-civ-spouse,Handlers-cleaners,Male,0
47,9,15024,0,40,HS-grad,Married-civ-spouse,Farming-fishing,Male,1
47,9,0,625,40,HS-grad,Divorced,Craft-repair,Male,0
26,11,0,0,40,Assoc-voc,Never-married,Adm-clerical,Male,0
38,14,0,0,38,Masters,Never-married,Exec-managerial,Female,0
36,9,0,0,40,HS-grad,Never-married,Craft-repair,Male,0
27,10,0,0,40,Some-college,Married-civ-spouse,Other-service,Male,0
33,9,0,0,45,HS-grad,Never-married,Sales,Male,0
17,8,0,0,20,12th,Never-married,Sales,Female,0
24,9,0,2205,40,HS-grad,Never-married,Sales,Male,0
18,7,0,0,18,11th,Never-married,Sales,Female,0
38,9,0,0,40,HS-grad,Married-civ-spouse,Handlers-cleaners,Male,0
26,10,0,0,40,Some-college,Never-married,Other-service,Male,0
19,7,0,0,18,11th,Never-married,Other-service,Male,0
41,13,0,0,40,Bachelors,Divorced,Adm-clerical,Female,0
50,14,0,0,50,Masters,Never-married,Exec-managerial,Female,0
35,5,0,0,40,9th,Married-civ-spouse,Other-service,Male,0
27,7,0,0,40,11th,Never-married,Craft-repair,Male,0
33,10,0,0,60,Some-college,Married-civ-spouse,Exec-managerial,Male,1
21,9,0,0,40,HS-grad,Never-married,Other-service,Male,0
39,10,0,0,24,Some-college,Divorced,Craft-repair,Male,0
29,8,0,0,40,12th,Married-civ-spouse,Transport-moving,Male,0
26,11,0,0,65,Assoc-voc,Married-civ-spouse,Craft-repair,Male,1
30,9,0,0,45,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,0
41,9,0,0,40,HS-grad,Never-married,Machine-op-inspct,Male,0
31,13,0,0,90,Bachelors,Married-civ-spouse,Sales,Male,1
39,9,0,0,60,HS-grad,Never-married,Craft-repair,Male,0
32,14,0,0,45,Masters,Never-married,Exec-managerial,Female,0
28,9,0,0,40,HS-grad,Never-married,Prof-specialty,Female,0
48,10,0,0,50,Some-college,Divorced,Exec-managerial,Male,1
45,10,0,0,20,Some-college,Divorced,Prof-specialty,Female,0
31,10,0,0,40,Some-college,Married-civ-spouse,Adm-clerical,Female,0
53,9,0,0,40,HS-grad,Divorced,Exec-managerial,Female,0
17,6,0,0,40,10th,Never-married,Farming-fishing,Male,0
19,9,0,0,25,HS-grad,Never-married,Other-service,Male,0
30,7,0,0,40,11th,Divorced,Sales,Male,0
29,16,0,0,40,Doctorate,Never-married,Prof-specialty,Male,0
20,7,0,0,40,11th,Never-married,Sales,Female,0
36,9,0,0,60,HS-grad,Divorced,Transport-moving,Male,0
22,12,0,0,40,Assoc-acdm,Never-married,Other-service,Female,0
74,10,0,0,12,Some-college,Widowed,,Female,0
42,9,0,0,25,HS-grad,Separated,Other-service,Female,0
32,13,0,0,40,Bachelors,Married-civ-spouse,Prof-specialty,Male,0
21,10,0,0,40,Some-college,Never-married,Adm-clerical,Female,0
53,9,0,0,50,HS-grad,Married-civ-spouse,Prof-specialty,Male,0
41,13,0,0,40,Bachelors,Never-married,Adm-clerical,Male,0
33,5,0,0,40,9th,Never-married,Sales,Female,0
74,10,15831,0,40,Some-college,Widowed,Exec-managerial,Male,1
39,13,0,0,40,Bachelors,Divorced,Tech-support,Female,0
66,11,0,0,38,Assoc-voc,Married-civ-spouse,Craft-repair,Male,0
22,10,0,0,48,Some-college,Never-married,Craft-repair,Male,0
34,13,0,0,40,Bachelors,Never-married,Exec-managerial,Female,0
39,13,0,0,40,Bachelors,Never-married,Prof-specialty,Male,1
37,13,7688,0,45,Bachelors,Married-civ-spouse,Exec-managerial,Female,1
19,10,0,0,40,Some-college,Never-married,Adm-clerical,Female,0
45,10,0,0,40,Some-college,Married-civ-spouse,Exec-managerial,Male,1
52,9,0,0,40,HS-grad,Married-civ-spouse,Sales,Male,1
56,9,0,0,40,HS-grad,Married-civ-spouse,Exec-managerial,Male,0
34,10,0,1887,40,Some-college,Married-civ-spouse,Exec-managerial,Female,1
51,16,7688,0,55,Doctorate,Married-civ-spouse,Exec-managerial,Male,1
52,10,0,0,50,Some-college,Married-civ-spouse,Sales,Male,0
44,9,0,0,56,HS-grad,Divorced,Machine-op-inspct,Female,0
28,10,0,0,40,Some-college,Never-married,Adm-clerical,Female,0
35,13,0,1887,52,Bachelors,Married-civ-spouse,Sales,Male,1
20,10,0,0,30,Some-college,Never-married,Other-service,Female,0
27,6,0,0,75,10th,Divorced,Transport-moving,Male,0
24,9,0,0,45,HS-grad,Married-civ-spouse,Sales,Male,0
19,10,0,0,40,Some-college,Never-married,,Male,0
43,13,0,0,40,Bachelors,Married-civ-spouse,Exec-managerial,Male,0
18,10,0,0,16,Some-college,Never-married,Other-service,Male,0
29,9,0,0,52,HS-grad,Never-married,Other-service,Female,0
42,13,0,0,40,Bachelors,Married-civ-spouse,Sales,Female,0
44,9,0,0,50,HS-grad,Never-married,Transport-moving,Male,0
63,11,0,0,40,Assoc-voc,Married-civ-spouse,Exec-managerial,Male,1
29,9,0,0,60,HS-grad,Married-civ-spouse,Sales,Male,1
57,4,1173,0,45,7th-8th,Married-civ-spouse,,Female,0
18,10,0,0,30,Some-college,Never-married,Sales,Female,0
49,13,0,0,45,Bachelors,Married-civ-spouse,Exec-managerial,Male,1
69,9,0,0,30,HS-grad,Married-civ-spouse,Tech-support,Male,0
39,10,0,0,40,Some-college,Divorced,Adm-clerical,Female,0
56,4,0,0,48,7th-8th,Married-civ-spouse,Machine-op-inspct,Male,0
